Data do leilуo;Tэtulo;Tipo de leilуo;Volta;Data de liquidaчуo;Data de vencimento;Oferta;Taxa mщdia;Taxa de corte;Venda;Financeiro (R$);Venda para Bacen;Financeiro para Bacen (R$)
30/11/2017;LFT;Venda;1.к volta;01/12/2017;01/09/2023;500.000;0,0047;0,0058;500.000;4.616.833.064,45;0;0
30/11/2017;LFT;Venda;2.к volta;01/12/2017;01/09/2023;25.000;0,0047;0,0047;3.458;31.930.017,88;0;0
30/11/2017;LTN;Venda;1.к volta;01/12/2017;01/04/2018;1.000.000;6,802;6,802;1.000.000;979.070.000,00;0;0
30/11/2017;LTN;Venda;2.к volta;04/12/2017;01/04/2018;200.000;6,802;6,802;0;0;0;0
30/11/2017;LTN;Venda;1.к volta;01/12/2017;01/07/2021;2.000.000;9,6203;9,622;2.000.000;1.442.235.177,90;0;0
30/11/2017;LTN;Venda;2.к volta;04/12/2017;01/07/2021;400.000;9,6203;9,6203;300.000;216.414.639,89;0;0
30/11/2017;LTN;Venda;1.к volta;01/12/2017;01/10/2019;3.000.000;8,1395;8,141;3.000.000;2.601.483.709,99;0;0
30/11/2017;LTN;Venda;2.к volta;04/12/2017;01/10/2019;600.000;8,1395;8,1395;509.998;442.387.912,43;0;0
30/11/2006;LFT;Venda;1.к volta;01/12/2006;07/03/2012;1.500.000;0;0;329.950;968.081.536,53;0;0
30/11/2006;LFT;Venda;1.к volta;01/12/2006;17/03/2010;1.500.000;0;0;592.200;1.737.529.583,07;0;0
30/11/2006;LTN;Venda;1.к volta;01/12/2006;01/07/2007;500.000;12,9339;12,9339;500.000;466.428.096,41;0;0
30/11/2006;LTN;Venda;2.к volta;01/12/2006;01/07/2007;75.000;12,9339;12,9339;3.750;3.498.210,72;0;0
30/11/2006;LTN;Venda;1.к volta;01/12/2006;01/07/2008;1.000.000;12,9383;12,939;1.000.000;827.166.703,68;0;0
30/11/2006;LTN;Venda;2.к volta;01/12/2006;01/07/2008;150.000;12,9383;12,9383;104.999;86.851.676,74;0;0
30/11/2006;NTN-F;Venda;1.к volta;01/12/2006;01/01/2010;1.500.000;13,2171;13,224;460.000;444.487.434,85;0;0
30/11/2006;NTN-F;Venda;1.к volta;01/12/2006;01/01/2012;500.000;13,4401;13,4534;340.000;314.219.686,81;0;0
30/11/2006;NTN-F;Venda;1.к volta;01/12/2006;01/01/2014;300.000;13,4597;13,4599;300.000;268.215.214,31;0;0
30/11/2006;NTN-F;Venda;2.к volta;01/12/2006;01/01/2014;45.000;13,4597;0;0;0;0;0
30/11/2004;LFT;Venda;1.к volta;01/12/2004;15/11/2006;750.000;0,3148;0,3148;317.650;672.833.040,79;-;-
30/11/2004;LFT;Venda;2.к volta;01/12/2004;15/11/2006;17.733;0,3148;0;0;0;0;0
30/11/2004;LFT;Venda;1.к volta;01/12/2004;16/11/2005;750.000;0;0;0;0;0;0
30/11/2004;LFT;Venda;1.к volta;01/12/2004;21/03/2007;750.000;0,3446;0,3446;432.350;914.194.518,74;0;0
30/11/2004;LFT;Venda;2.к volta;01/12/2004;21/03/2007;21.767;0,3446;0,3446;15.000;31.717.168,46;0;0
30/11/2004;LTN;Venda;1.к volta;01/12/2004;01/07/2006;300.000;18,1409;18,167;300.000;230.554.963,55;0;0
30/11/2004;LTN;Venda;2.к volta;01/12/2004;01/07/2006;45.000;18,1409;0;0;0;0;0
30/11/2004;LTN;Venda;1.к volta;01/12/2004;01/10/2005;4.000.000;18,3462;18,3579;4.000.000;3.471.499.928,57;1.000.000;867.874.982,00
30/11/2004;LTN;Venda;2.к volta;01/12/2004;01/10/2005;600.000;18,3462;18,3462;412.522;358.017.523,30;0;0
30/11/2004;NTN-F;Venda;1.к volta;01/12/2004;01/01/2008;200.000;18,275;18,3;200.000;172.673.097,30;0;0
30/11/2004;NTN-F;Venda;2.к volta;01/12/2004;01/01/2008;30.000;18,275;0;0;0;0;0
30/10/2018;NTN-B;Venda;1.к volta;31/10/2018;15/05/2023;500.000;4,628;4,628;295.500;1.009.489.537,87;0;0
30/10/2018;NTN-B;Venda;2.к volta;31/10/2018;15/05/2023;59.100;4,628;4,628;59.099;201.894.491,29;0;0
30/10/2018;NTN-B;Venda;1.к volta;31/10/2018;15/05/2035;150.000;5,055;5,055;67.300;240.449.303,91;0;0
30/10/2018;NTN-B;Venda;2.к volta;31/10/2018;15/05/2035;13.460;5,055;5,055;0;0;0;0
30/10/2018;NTN-B;Venda;1.к volta;31/10/2018;15/05/2055;150.000;5,165;5,165;82.700;303.889.021,79;0;0
30/10/2018;NTN-B;Venda;2.к volta;31/10/2018;15/05/2055;16.540;5,165;5,165;0;0;0;0
30/10/2018;NTN-B;Venda;1.к volta;31/10/2018;15/08/2028;500.000;4,834;4,834;204.500;710.865.051,02;0;0
30/10/2018;NTN-B;Venda;2.к volta;31/10/2018;15/08/2028;40.900;4,834;4,834;16.400;57.008.248,58;0;0
30/10/2014;LTN;Venda;1.к volta;31/10/2014;01/04/2015;1.500.000;11,6777;11,6867;1.500.000;1.433.162.672,98;0;0
30/10/2014;LTN;Venda;2.к volta;31/10/2014;01/04/2015;300.000;11,6777;11,6777;0;0;0;0
30/10/2014;LTN;Venda;1.к volta;31/10/2014;01/07/2018;1.500.000;12,4153;12,42;1.500.000;979.812.704,69;0;0
30/10/2014;LTN;Venda;2.к volta;31/10/2014;01/07/2018;300.000;12,4153;12,4153;43.935;28.698.714,12;0;0
30/10/2014;LTN;Venda;1.к volta;31/10/2014;01/10/2016;1.000.000;12,3592;12,369;950.000;760.194.072,20;0;0
30/10/2014;LTN;Venda;2.к volta;31/10/2014;01/10/2016;200.000;12,3592;12,3592;100.000;80.020.428,70;0;0
30/10/2014;NTN-F;Venda;1.к volta;31/10/2014;01/01/2021;3.000.000;12,1786;12,1989;3.000.000;2.837.863.846,57;0;0
30/10/2014;NTN-F;Venda;2.к volta;31/10/2014;01/01/2021;600.000;12,1786;12,1786;3.500;3.310.841,15;0;0
30/10/2014;NTN-F;Venda;1.к volta;31/10/2014;01/01/2025;1.000.000;12,1346;12,1479;1.000.000;917.030.065,91;0;0
30/10/2014;NTN-F;Venda;2.к volta;31/10/2014;01/01/2025;200.000;12,1346;12,1346;0;0;0;0
30/10/2008;LFT;Venda;1.к volta;31/10/2008;07/09/2012;300.000;0;0;293.750;1.071.632.801,58;0;0
30/10/2008;LTN;Venda;1.к volta;31/10/2008;01/04/2009;500.000;14,492;14,5;500.000;472.839.213,16;2.000.000;1.891.356.852,00
30/10/2008;LTN;Venda;2.к volta;31/10/2008;01/04/2009;100.000;14,492;14,492;0;0;0;0
30/10/2008;LTN;Venda;1.к volta;31/10/2008;01/10/2009;500.000;15,3207;15,339;400.000;351.202.152,20;0;0
30/10/2006;NTN-C;Venda;1.к volta;01/11/2006;01/01/2031;1.000.000;8,05;8,05;327.800;888.410.397,58;0;0
30/10/2006;NTN-C;Venda;1.к volta;01/11/2006;01/04/2021;1.000.000;8,1499;8,1499;15.000;23.359.882,34;0;0
30/10/2006;NTN-C;Venda;1.к volta;01/11/2006;01/07/2017;1.000.000;0;0;0;0;0;0
30/10/2003;NTN-C;Venda;1.к volta;03/11/2003;01/01/2031;300.000;9,3499;9,3499;80.500;165.130.298,98;0;0
30/10/2003;NTN-C;Venda;1.к volta;03/11/2003;01/04/2008;300.000;9,32;9,32;5.000;7.074.362,82;0;0
30/10/2003;NTN-C;Venda;1.к volta;03/11/2003;01/04/2021;300.000;9,1479;9,1479;100.000;117.596.636,00;0;0
30/10/2003;NTN-C;Venda;1.к volta;03/11/2003;01/07/2017;300.000;0;0;0;0;0;0
30/10/2002;NTN-C;Venda;1.к volta;31/10/2002;01/04/2008;600.000;9,6912;9,6912;7.600;8.813.861,27;-;-
30/10/2002;NTN-C;Venda;1.к volta;31/10/2002;01/04/2021;600.000;10,4654;10,4654;186.700;164.789.377,90;-;-
30/10/2002;NTN-C;Venda;1.к volta;31/10/2002;01/07/2017;600.000;10,4449;10,4449;128.500;121.423.649,40;-;-
30/10/2001;LTN;Venda;1.к volta;31/10/2001;01/05/2002;1.000.000;23,1764;23,2299;1.000.000;903.262.353,71;-;-
30/10/2001;NTN-C;Venda;1.к volta;01/11/2001;01/04/2021;600.000;10,5499;10,5499;193.000;143.950.609,90;-;-
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2017;150.000;15,67;15,67;52.000;50.216.446,07;0;0
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2018;150.000;15,91;15,91;55.000;50.780.151,01;0;0
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2019;150.000;0;0;0;0;0;0
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2021;150.000;0;0;0;0;0;0
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2023;150.000;0;0;0;0;0;0
30/09/2015;NTN-F;Venda;1.к volta;01/10/2015;01/01/2025;150.000;0;0;0;0;0;0
30/09/2010;LTN;Venda;1.к volta;01/10/2010;01/01/2013;6.000.000;11,9718;11,9829;6.000.000;4.656.358.398,48;0;0
30/09/2010;LTN;Venda;2.к volta;01/10/2010;01/01/2013;1.200.000;11,9718;11,9718;0;0;0;0
30/09/2010;LTN;Venda;1.к volta;01/10/2010;01/10/2011;1.500.000;11,3304;11,34;1.001.550;899.619.444,10;0;0
30/09/2010;NTN-F;Venda;1.к volta;01/10/2010;01/01/2015;500.000;11,9798;11,9994;500.000;481.362.629,93;0;0
30/09/2010;NTN-F;Venda;2.к volta;01/10/2010;01/01/2015;100.000;11,9798;11,9798;0;0;0;0
30/09/2010;NTN-F;Venda;1.к volta;01/10/2010;01/01/2017;300.000;11,8229;11,83;300.000;284.841.476,30;0;0
30/09/2010;NTN-F;Venda;2.к volta;01/10/2010;01/01/2017;60.000;11,8229;11,8229;0;0;0;0
30/09/2010;NTN-F;Venda;1.к volta;01/10/2010;01/01/2021;150.000;11,8889;11,8889;150.000;138.004.431,60;0;0
30/09/2010;NTN-F;Venda;2.к volta;01/10/2010;01/01/2021;30.000;11,8889;11,8889;0;0;0;0
30/09/2004;LFT;Venda;1.к volta;01/10/2004;14/06/2006;1.000.000;0,323;0,323;965.000;1.995.936.495,85;1.000.000;2.068.327.975,00
30/09/2004;LFT;Venda;2.к volta;01/10/2004;14/06/2006;-;0,323;0,323;2.961;6.124.319,13;0;0
30/09/2004;LFT;Venda;1.к volta;01/10/2004;16/11/2005;1.000.000;0,1701;0,1701;35.000;72.649.510,10;1.000.000;2.075.700.289,00
30/09/2004;LFT;Venda;2.к volta;01/10/2004;16/11/2005;-;0,1701;0;0;0;0;0
30/09/2004;LFT;Venda;1.к volta;01/10/2004;21/03/2007;1.000.000;0;0;0;0;0;0
30/09/2004;LTN;Venda;1.к volta;01/10/2004;01/01/2006;1.000.000;17,859;17,868;1.000.000;814.853.130,62;2.000.000;1.629.706.260,00
30/09/2004;LTN;Venda;2.к volta;01/10/2004;01/01/2006;150.000;17,859;17,859;12.000;9.778.237,57;0;0
30/09/2004;LTN;Venda;1.к volta;01/10/2004;01/07/2005;5.000.000;17,6861;17,688;5.000.000;4.430.854.444,67;4.000.000;3.544.683.552,00
30/09/2004;LTN;Venda;2.к volta;01/10/2004;01/07/2005;750.000;17,6861;17,6861;630.000;558.287.660,07;0;0
30/09/2003;LFT;Venda;1.к volta;01/10/2003;19/09/2007;300.000;0,6996;0,6996;300.000;519.980.152,18;0;0
30/09/2003;LFT;Venda;2.к volta;01/10/2003;19/09/2007;30.000;0,6996;0,6996;10.464;18.136.907,71;0;0
30/09/2003;LTN;Venda;1.к volta;01/10/2003;01/07/2004;2.000.000;18,5246;18,5499;2.000.000;1.760.651.801,13;1.000.000;880.325.900,00
30/09/2003;LTN;Venda;2.к volta;01/10/2003;01/07/2004;300.000;18,5246;18,5246;152.383;134.146.701,75;0;0
30/09/2003;LTN;Venda;1.к volta;01/10/2003;04/01/2005;1.000.000;18,5291;18,6049;1.000.000;806.937.087,70;3.000.000;2.420.811.261,00
30/09/2003;LTN;Venda;2.к volta;01/10/2003;04/01/2005;150.000;18,5291;18,5291;10.000;8.069.370,88;0;0
30/08/2018;LFT;Venda;1.к volta;31/08/2018;01/09/2024;2.000.000;0,023;0,0242;2.000.000;19.344.103.020,51;0;0
30/08/2018;LFT;Venda;2.к volta;31/08/2018;01/09/2024;100.000;0,023;0,023;86.656;838.141.407,00;0;0
30/08/2018;LTN;Venda;1.к volta;31/08/2018;01/07/2022;500.000;11,0854;11,088;500.000;334.855.410,04;8.000.000;5.357.686.560,00
30/08/2018;LTN;Venda;2.к volta;03/09/2018;01/07/2022;100.000;11,0854;11,0854;93.161;62.416.983,54;0;0
30/08/2018;LTN;Venda;1.к volta;31/08/2018;01/10/2019;1.500.000;8,1955;8,2079;1.500.000;1.378.169.778,88;0;0
30/08/2018;LTN;Venda;2.к volta;03/09/2018;01/10/2019;300.000;8,1955;8,1955;0;0;0;0
30/08/2018;LTN;Venda;1.к volta;31/08/2018;01/10/2020;1.500.000;9,4569;9,4629;1.500.000;1.243.499.428,90;0;0
30/08/2018;LTN;Venda;2.к volta;03/09/2018;01/10/2020;300.000;9,4569;9,4569;0;0;0;0
30/08/2018;NTN-F;Venda;1.к volta;31/08/2018;01/01/2025;50.000;11,9749;11,9749;10.000;9.354.940,01;0;0
30/08/2018;NTN-F;Venda;1.к volta;31/08/2018;01/01/2029;50.000;12,3343;12,3379;50.000;44.470.292,35;6.000.000;5.336.435.082,00
30/08/2018;NTN-F;Venda;2.к volta;03/09/2018;01/01/2029;10.000;12,3343;12,3343;9.328;8.300.253,41;0;0
30/08/2016;NTN-B;Venda;1.к volta;31/08/2016;15/05/2021;2.000.000;6,23;6,23;1.546.550;4.572.375.973,45;0;0
30/08/2016;NTN-B;Venda;2.к volta;31/08/2016;15/05/2021;367.931;6,23;6,23;186.512;551.422.836,29;0;0
30/08/2016;NTN-B;Venda;1.к volta;31/08/2016;15/05/2035;150.000;5,8488;5,8488;82.850;251.491.100,31;0;0
30/08/2016;NTN-B;Venda;2.к volta;31/08/2016;15/05/2035;16.570;5,8488;5,8488;0;0;0;0
30/08/2016;NTN-B;Venda;1.к volta;31/08/2016;15/05/2055;150.000;5,82;5,82;67.150;206.010.939,32;0;0
30/08/2016;NTN-B;Venda;2.к volta;31/08/2016;15/05/2055;13.430;5,82;5,82;0;0;0;0
30/08/2016;NTN-B;Venda;1.к volta;31/08/2016;15/08/2026;2.000.000;5,94;5,94;134.800;398.007.517,75;0;0
30/08/2016;NTN-B;Venda;2.к volta;31/08/2016;15/08/2026;32.069;5,94;5,94;0;0;0;0
30/08/2012;LTN;Venda;1.к volta;31/08/2012;01/01/2016;3.000.000;8,904;8,9129;3.000.000;2.259.095.567,66;0;0
30/08/2012;LTN;Venda;2.к volta;31/08/2012;01/01/2016;600.000;8,904;8,904;316.352;238.223.133,67;0;0
30/08/2012;LTN;Venda;1.к volta;31/08/2012;01/07/2014;2.000.000;8,277;8,2829;2.000.000;1.731.404.619,76;0;0
30/08/2012;LTN;Venda;2.к volta;31/08/2012;01/07/2014;400.000;8,277;8,277;168.195;145.606.800,01;0;0
30/08/2012;LTN;Venda;1.к volta;31/08/2012;01/10/2013;300.000;0;0;0;0;0;0
30/08/2007;LTN;Venda;1.к volta;31/08/2007;01/10/2008;500.000;11,502;11,524;500.000;444.756.572,08;0;0
30/08/2007;LTN;Venda;2.к volta;31/08/2007;01/10/2008;75.000;11,502;0;0;0;0;0
30/08/2007;LTN;Venda;1.к volta;31/08/2007;01/10/2009;1.000.000;11,9045;11,9479;1.000.000;791.810.467,85;0;0
30/08/2007;LTN;Venda;2.к volta;31/08/2007;01/10/2009;150.000;11,9045;0;0;0;0;0
30/08/2007;NTN-F;Venda;1.к volta;31/08/2007;01/01/2011;300.000;12,0852;12,0889;300.000;289.183.805,26;0;0
30/08/2007;NTN-F;Venda;2.к volta;31/08/2007;01/01/2011;45.000;12,0852;12,0852;5.000;4.819.730,08;0;0
30/08/2007;NTN-F;Venda;1.к volta;31/08/2007;01/01/2013;150.000;12,045;12,07;40.000;37.695.714,84;0;0
30/08/2007;NTN-F;Venda;1.к volta;31/08/2007;01/01/2017;150.000;12,045;12,05;150.000;136.425.118,80;0;0
30/08/2007;NTN-F;Venda;2.к volta;31/08/2007;01/01/2017;22.500;12,045;0;0;0;0;0
30/08/2005;LFT;Venda;1.к volta;31/08/2005;16/09/2009;750.000;0,3969;0,3969;565.650;1.352.724.100,00;1.000.000;2.391.450.720,00
30/08/2005;LFT;Venda;2.к volta;31/08/2005;16/09/2009;-;0,3969;0,3969;4.958;11.856.812,67;0;0
30/08/2005;LFT;Venda;1.к volta;31/08/2005;17/09/2008;750.000;0,295;0,295;184.350;443.968.168,01;0;0
30/08/2005;LFT;Venda;2.к volta;31/08/2005;17/09/2008;-;0,295;0;0;0;0;0
30/08/2005;LTN;Venda;1.к volta;31/08/2005;01/01/2007;3.000.000;18,3827;18,3988;3.000.000;2.400.355.736,22;1.000.000;800.118.578,00
30/08/2005;LTN;Venda;2.к volta;31/08/2005;01/01/2007;450.000;18,3827;18,3827;262.872;210.328.771,07;0;0
30/08/2005;LTN;Venda;1.к volta;31/08/2005;01/01/2008;300.000;17,9187;17,95;160.000;109.273.220,90;1.000.000;682.957.630,00
30/08/2005;LTN;Venda;1.к volta;31/08/2005;01/04/2006;750.000;18,8614;18,862;750.000;678.090.171,23;2.000.000;1.808.240.456,00
30/08/2005;NTN-C;Venda;1.к volta;01/09/2005;01/01/2031;300.000;8,4299;8,4299;10.000;25.101.810,93;0;0
30/08/2005;NTN-C;Venda;1.к volta;01/09/2005;01/04/2021;300.000;8,3899;8,3899;22.000;33.005.681,02;0;0
30/08/2005;NTN-C;Venda;1.к volta;01/09/2005;01/07/2017;300.000;8,3599;8,3599;50.000;76.369.348,14;0;0
30/08/2005;NTN-F;Venda;1.к volta;31/08/2005;01/01/2010;100.000;0;0;0;0;0;0
30/08/2005;NTN-F;Venda;1.к volta;31/08/2005;01/01/2012;100.000;17,2499;17,2935;35.000;26.523.527,27;0;0
30/08/2005;NTN-F;Venda;2.к volta;31/08/2005;01/01/2012;15.000;17,2499;0;0;0;0;0
30/08/2004;NTN-C;Venda;1.к volta;01/09/2004;01/01/2031;500.000;8,2;8,2;18.850;46.902.314,91;0;0
30/08/2004;NTN-C;Venda;1.к volta;01/09/2004;01/04/2008;500.000;8,6;8,6;132.950;221.714.264,52;0;0
30/08/2004;NTN-C;Venda;1.к volta;01/09/2004;01/04/2021;500.000;8;8;1.250;1.863.416,60;0;0
30/08/2004;NTN-C;Venda;1.к volta;01/09/2004;01/07/2017;500.000;0;0;0;0;0;0
30/08/2001;NTN-C;Venda;1.к volta;01/09/2001;01/03/2011;600.000;10,3499;10,3499;261.200;224.199.239,41;-;-
30/08/2001;NTN-C;Venda;1.к volta;01/09/2001;01/07/2005;600.000;10,2289;10,2289;388.400;392.691.947,62;-;-
30/07/2020;LFT;Venda;1.к volta;31/07/2020;01/03/2023;750.000;0,029;0,029;89.100;950.470.035,29;0;0
30/07/2020;LFT;Venda;2.к volta;31/07/2020;01/03/2023;32.193;0,029;0,029;0;0;0;0
30/07/2020;LFT;Venda;1.к volta;31/07/2020;01/09/2026;750.000;0,0393;0,0393;326.050;3.472.407.610,23;0;0
30/07/2020;LFT;Venda;2.к volta;31/07/2020;01/09/2026;117.807;0,0393;0,0393;0;0;0;0
30/07/2020;LTN;Venda;1.к volta;31/07/2020;01/01/2024;6.000.000;4,8709;4,885;4.872.400;4.144.750.731,08;0;0
30/07/2020;LTN;Venda;2.к volta;03/08/2020;01/01/2024;1.200.000;4,8709;4,8709;1.199.990;1.020.977.601,26;0;0
30/07/2020;LTN;Venda;1.к volta;31/07/2020;01/04/2021;20.000.000;2,1007;2,1089;20.000.000;19.726.345.110,18;0;0
30/07/2020;LTN;Venda;2.к volta;03/08/2020;01/04/2021;4.000.000;2,1007;2,1007;3.999.989;3.945.584.117,49;0;0
30/07/2020;LTN;Venda;1.к volta;31/07/2020;01/10/2022;2.500.000;3,6606;3,67;1.950.000;1.803.867.607,67;0;0
30/07/2020;LTN;Venda;2.к volta;03/08/2020;01/10/2022;500.000;3,6606;3,6606;499.989;462.586.213,84;0;0
30/07/2020;NTN-F;Venda;1.к volta;31/07/2020;01/01/2027;150.000;6,0267;6,0299;150.000;181.554.091,74;0;0
30/07/2020;NTN-F;Venda;2.к volta;03/08/2020;01/01/2027;30.000;6,0267;6,0267;29.996;36.314.504,69;0;0
30/07/2020;NTN-F;Venda;1.к volta;31/07/2020;01/01/2031;150.000;6,7074;6,71;150.000;186.814.550,91;0;0
30/07/2020;NTN-F;Venda;2.к volta;03/08/2020;01/01/2031;30.000;6,7074;6,7074;29.994;37.365.269,91;0;0
30/07/2019;NTN-B;Venda;1.к volta;31/07/2019;15/05/2035;150.000;3,52;3,52;24.500;103.456.225,99;0;0
30/07/2019;NTN-B;Venda;2.к volta;31/07/2019;15/05/2035;9.423;3,52;3,52;7.548;31.872.962,99;0;0
30/07/2019;NTN-B;Venda;1.к volta;31/07/2019;15/05/2055;150.000;3,68;3,68;53.500;253.585.413,74;0;0
30/07/2019;NTN-B;Venda;2.к volta;31/07/2019;15/05/2055;20.577;3,68;3,68;18.326;86.863.668,92;0;0
30/07/2019;NTN-B;Venda;1.к volta;31/07/2019;15/08/2024;1.000.000;2,88;2,88;528.400;1.998.500.742,12;0;0
30/07/2019;NTN-B;Venda;2.к volta;31/07/2019;15/08/2024;105.680;2,88;2,88;70.867;268.031.324,88;0;0
30/07/2019;NTN-B;Venda;1.к volta;31/07/2019;15/08/2028;1.000.000;3,31;3,31;471.600;1.878.423.820,20;0;0
30/07/2019;NTN-B;Venda;2.к volta;31/07/2019;15/08/2028;94.320;3,31;3,31;89.165;355.151.950,64;0;0
30/07/2015;LTN;Venda;1.к volta;31/07/2015;01/04/2016;5.000.000;14,1596;14,165;5.000.000;4.579.904.948,91;0;0
30/07/2015;LTN;Venda;2.к volta;31/07/2015;01/04/2016;1.000.000;14,1596;14,1596;0;0;0;0
30/07/2015;LTN;Venda;1.к volta;31/07/2015;01/07/2019;3.000.000;12,9899;12,9946;3.000.000;1.866.664.136,20;16.200.000;10.079.986.339,80
30/07/2015;LTN;Venda;2.к volta;31/07/2015;01/07/2019;600.000;12,9899;12,9899;536.180;333.622.658,92;0;0
30/07/2015;LTN;Venda;1.к volta;31/07/2015;01/10/2017;1.500.000;13,1699;13,18;1.500.000;1.147.855.412,33;0;0
30/07/2015;LTN;Venda;2.к volta;31/07/2015;01/10/2017;300.000;13,1699;13,1699;268.090;205.152.371,75;0;0
30/07/2013;NTN-B;Venda;1.к volta;31/07/2013;15/08/2018;500.000;4,82;4,82;10.000;24.825.954,91;0;0
30/07/2013;NTN-B;Venda;2.к volta;31/07/2013;15/08/2018;2.000;4,82;4,82;0;0;0;0
30/07/2013;NTN-B;Venda;1.к volta;31/07/2013;15/08/2022;500.000;5,11;5,11;490.000;1.229.879.918,29;0;0
30/07/2013;NTN-B;Venda;2.к volta;31/07/2013;15/08/2022;98.000;5,11;5,11;3.900;9.788.840,16;0;0
30/07/2009;LFT;Venda;1.к volta;31/07/2009;07/09/2013;500.000;0;0;17.100;67.687.145,32;0;0
30/07/2009;LFT;Venda;1.к volta;31/07/2009;07/09/2015;500.000;0;0;134.750;533.382.621,88;0;0
30/07/2009;LTN;Venda;1.к volta;31/07/2009;01/07/2011;4.000.000;10,7251;10,7529;4.000.000;3.293.107.111,40;0;0
30/07/2009;LTN;Venda;2.к volta;31/07/2009;01/07/2011;800.000;10,7251;10,7251;0;0;0;0
30/07/2009;LTN;Venda;1.к volta;31/07/2009;01/10/2010;500.000;9,5898;9,5999;410.000;368.455.545,06;0;0
30/07/2009;NTN-F;Venda;1.к volta;31/07/2009;01/01/2013;2.000.000;11,8852;11,899;2.000.000;1.918.619.097,75;0;0
30/07/2009;NTN-F;Venda;2.к volta;31/07/2009;01/01/2013;400.000;11,8852;11,8852;117.569;112.785.064,36;0;0
30/07/2009;NTN-F;Venda;1.к volta;31/07/2009;01/01/2017;500.000;12,7883;12,838;500.000;441.598.123,63;0;0
30/07/2009;NTN-F;Venda;2.к volta;31/07/2009;01/01/2017;100.000;12,7883;12,7883;0;0;0;0
30/07/2003;NTN-C;Venda;1.к volta;01/08/2003;01/01/2031;300.000;9,999;9,999;110.300;204.806.185,76;0;0
30/07/2003;NTN-C;Venda;1.к volta;01/08/2003;01/04/2008;300.000;0;0;0;0;0;0
30/07/2003;NTN-C;Venda;1.к volta;01/08/2003;01/04/2021;300.000;10;10;73.400;79.997.527,11;0;0
30/07/2003;NTN-C;Venda;1.к volta;01/08/2003;01/07/2017;300.000;10;10;17.000;18.964.715,37;0;0
30/07/2002;LFT;Venda;1.к volta;31/07/2002;18/09/2002;500.000;0;0;0;0;0;0
30/07/2002;LTN;Venda;1.к volta;31/07/2002;04/09/2002;500.000;21,4899;21,4899;500.000;490.436.800,00;800.000;784.698.880,00
30/07/2002;NTN-C;Venda;1.к volta;31/07/2002;01/04/2008;300.000;10,7803;10,7803;157.250;161.574.104,53;-;-
30/07/2002;NTN-C;Venda;1.к volta;31/07/2002;01/07/2017;300.000;10,8948;10,8948;80.000;65.290.790,88;-;-
30/07/2001;NTN-C;Venda;1.к volta;01/08/2001;01/04/2021;600.000;10,4999;10,4999;600.000;445.593.857,66;-;-
30/06/2016;LTN;Venda;1.к volta;01/07/2016;01/01/2020;3.000.000;12,3835;12,3899;3.000.000;1.996.482.287,77;7.400.000;4.924.656.310,40
30/06/2016;LTN;Venda;2.к volta;04/07/2016;01/01/2020;600.000;12,3835;12,3835;599.997;399.479.910,56;0;0
30/06/2016;LTN;Venda;1.к volta;01/07/2016;01/04/2017;2.500.000;13,6141;13,62;1.468.300;1.333.584.660,69;0;0
30/06/2016;LTN;Venda;2.к volta;04/07/2016;01/04/2017;500.000;13,6141;13,6141;410.000;372.571.544,44;0;0
30/06/2016;LTN;Venda;1.к volta;01/07/2016;01/04/2018;2.500.000;12,8134;12,8177;2.500.000;2.028.335.763,90;3.600.000;2.920.803.501,60
30/06/2016;LTN;Venda;2.к volta;04/07/2016;01/04/2018;500.000;12,8134;12,8134;469.999;381.508.862,90;0;0
30/06/2016;NTN-F;Venda;1.к volta;01/07/2016;01/01/2023;4.000.000;12,2251;12,2339;4.000.000;3.633.073.898,84;0;0
30/06/2016;NTN-F;Venda;2.к volta;04/07/2016;01/01/2023;800.000;12,2251;12,2251;718.772;653.138.709,03;0;0
30/06/2016;NTN-F;Venda;1.к volta;01/07/2016;01/01/2027;3.500.000;12,1996;12,2199;3.166.000;2.782.566.293,84;5.300.000;4.658.117.927,50
30/06/2016;NTN-F;Venda;2.к volta;04/07/2016;01/01/2027;700.000;12,1996;12,1996;640.999;563.626.280,45;0;0
30/06/2015;NTN-B;Venda;1.к volta;01/07/2015;15/05/2019;1.000.000;6,71;6,71;445.200;1.167.330.033,12;0;0
30/06/2015;NTN-B;Venda;2.к volta;01/07/2015;15/05/2019;121.308;6,71;6,71;755;1.979.636,50;0;0
30/06/2015;NTN-B;Venda;1.к volta;01/07/2015;15/05/2023;1.000.000;6,46;6,46;288.800;754.366.085,11;0;0
30/06/2015;NTN-B;Venda;2.к volta;01/07/2015;15/05/2023;78.692;6,46;6,46;870;2.272.501,71;0;0
30/06/2015;NTN-B;Venda;1.к volta;01/07/2015;15/05/2035;300.000;6,16;6,16;31.400;82.875.216,57;0;0
30/06/2015;NTN-B;Venda;2.к volta;01/07/2015;15/05/2035;11.484;6,16;6,16;3.870;10.214.238,47;0;0
30/06/2015;NTN-B;Venda;1.к volta;01/07/2015;15/05/2055;300.000;6,09;6,09;132.650;351.935.925,31;0;0
